Time Period,B_State,Charge_R,Discharge_R,Grid_I,Grid_E
4575,98220.9256789252,0.206780896160605,0.0,16276.6321308962,0.0
4576,84392.6588370738,0.0,13136.66688,0.0,0.0
4577,70852.8624307035,0.0,12862.64624,0.0,0.0
4578,56312.3020427908,0.0,13813.3977480785,0.0,1418.8892880785
4579,30464.5773974169,0.0,24555.2314197313,0.0,13787.9639697313
4580,20079.9871587884,0.0,9865.302844,0.0,0.0
4581,8632.03864091939,0.0,10875.51294,0.0,0.0
4582,0.0,0.0,8200.420308,0.0,0.0
4583,0.0,0.0,0.0,8988.698467,0.0
4584,0.0,0.0,0.0,8206.129704,0.0
4585,0.0,0.0,0.0,6804.520694,0.0
4586,0.0,0.0,0.0,3416.977197,0.0
4587,6664.48551310944,7015.24790853626,0.0,11856.8259175363,0.0
4588,6664.47218413842,0.0,0.0,5405.797362,0.0
4589,3949.06018993089,0.0,2579.628732,0.0,0.0
4590,2329.58946654735,0.0,1538.489684,0.0,0.0
4591,0.0,0.0,2213.105567,0.0,0.0
4592,0.0,0.0,0.0,5857.159791,0.0
4593,4911.36550401736,5169.85842528143,0.0,15589.2427452814,0.0
4594,28238.8255300311,24555.2314197313,0.0,33459.0106537313,0.0
4595,51566.2389011248,24555.2314197313,0.0,39382.0537897313,0.0
4596,74893.6056173917,24555.2314197313,0.0,37399.6380997313,0.0
4597,98220.9256789252,24555.2314197313,0.0,34570.4162497313,0.0
4598,98220.9256789252,0.206780896160605,0.0,12376.7234108962,0.0
4599,98220.9256789252,0.206780896160605,0.0,11090.5360108962,0.0
4600,88298.0015454949,0.0,9426.591307,0.0,0.0
4601,76313.1307073865,0.0,11385.45953,0.0,0.0
4602,64025.0455969146,0.0,11673.53586,0.0,0.0
4603,47780.9339657737,0.0,15431.7844019973,0.0,4234.79222199725
4604,33304.766446011,0.0,13752.26836,0.0,0.0
4605,16170.8706364781,0.0,16277.13774,0.0,0.0
4606,0.0,0.0,15362.29638,0.0,0.0
4607,0.0,0.0,0.0,13246.89002,0.0
4608,0.0,0.0,0.0,12502.74095,0.0
4609,0.0,0.0,0.0,9130.729633,0.0
4610,0.0,0.0,0.0,10700.53025,0.0
4611,19286.4042086684,20301.4781143877,0.0,28625.1895583877,0.0
4612,19286.3656358599,0.0,0.0,6665.527609,0.0
4613,12325.1737589181,0.0,6613.095639,0.0,0.0
4614,5924.81162962326,0.0,6080.320605,0.0,0.0
4615,0.0,0.0,5628.559791,0.0,0.0
4616,0.0,0.0,0.0,5369.115218,0.0
4617,4911.36550401736,5169.85842528143,0.0,11769.2648132814,0.0
4618,28238.8255300311,24555.2314197313,0.0,30032.1487387313,0.0
4619,51566.2389011248,24555.2314197313,0.0,30133.7211357313,0.0
4620,74893.6056173917,24555.2314197313,0.0,32331.3567947313,0.0
4621,98220.9256789252,24555.2314197313,0.0,33259.0938377313,0.0
4622,98220.9256789252,0.206780896160605,0.0,9882.23099489616,0.0
4623,98220.9256789252,0.206780896160605,0.0,11866.5144708962,0.0
4624,85730.3821528633,0.0,11865.82973,0.0,0.0
4625,73630.0909657832,0.0,11495.11374,0.0,0.0
4626,56485.1234319171,0.0,16287.57926,0.0,0.0
4627,39607.8509458807,0.0,16033.30154,0.0,0.0
4628,24681.6840564946,0.0,14179.78329,0.0,0.0
4629,8335.09595628441,0.0,15529.2118,0.0,0.0
4630,0.0,0.0,7918.32532178787,6216.92229821213,0.0
4631,0.0,0.0,0.0,15250.01683,0.0
4632,0.0,0.0,0.0,13983.16612,0.0
4633,0.0,0.0,0.0,9790.903033,0.0
4634,10383.4335415072,10929.9300436918,0.0,22978.7344936918,0.0
4635,33710.8826233848,24555.2314197313,0.0,35245.8499097313,0.0
4636,33710.8152016196,0.0,0.0,14023.50285,0.0
4637,22398.7186010418,0.0,10746.42772,0.0,0.0
4638,11924.433890973,0.0,9950.527917,0.0,0.0
4639,0.0,0.0,11328.18954,0.0,0.0
4640,0.0,0.0,0.0,11551.15187,0.0
4641,4911.36550401736,5169.85842528143,0.0,15496.8555352814,0.0
4642,28238.8255300311,24555.2314197313,0.0,37807.7641197313,0.0
4643,51566.2389011248,24555.2314197313,0.0,36795.5352197313,0.0
4644,74893.6056173917,24555.2314197313,0.0,41762.9300697313,0.0
4645,98220.9256789252,24555.2314197313,0.0,36656.9741797313,0.0
4646,98220.9256789252,0.206780896160605,0.0,15967.8931308962,0.0
4647,98220.9256789252,0.206780896160605,0.0,19851.8267508962,0.0
4648,82081.2855002317,0.0,15332.47155,0.0,0.0
4649,68559.8818113449,0.0,12845.17755,0.0,0.0
4650,55809.5615274959,0.0,12112.6740058812,0.0,575.372205881153
4651,29961.8378876031,0.0,24555.2314197313,0.0,14157.9278797313
4652,20158.2562702431,0.0,9313.345609,0.0,0.0
4653,8725.81263794106,0.0,10860.78315,0.0,0.0
4654,0.0,0.0,8289.505427,0.0,0.0
4655,0.0,0.0,0.0,7590.145397,0.0
4656,0.0,0.0,0.0,8873.199575,0.0
4657,0.0,0.0,0.0,9791.129372,0.0
4658,19878.956944983,20925.2178368242,0.0,30200.5354678242,0.0
4659,43206.3870358138,24555.2314197313,0.0,35456.0752297313,0.0
4660,43206.3006230397,0.0,0.0,15351.77198,0.0
4661,26655.4460630701,0.0,15723.22974,0.0,0.0
4662,15849.7731837569,0.0,10265.33859,0.0,0.0
4663,0.0,0.0,15057.25441,0.0,0.0
4664,0.0,0.0,0.0,12459.79077,0.0
4665,4911.36550401736,5169.85842528143,0.0,19187.9221352814,0.0
4666,28238.8255300311,24555.2314197313,0.0,39330.0119397313,0.0
4667,51566.2389011248,24555.2314197313,0.0,37368.2037797313,0.0
4668,74893.6056173917,24555.2314197313,0.0,35607.8028997313,0.0
4669,98220.9256789252,24555.2314197313,0.0,36761.1153597313,0.0
4670,98220.9256789252,0.206780896160605,0.0,10895.5280808962,0.0
4671,98220.7292370738,0.0,0.0,10390.15654,0.0
4672,89930.7060461417,0.0,7875.335412,0.0,0.0
4673,83574.0315826243,0.0,6038.669872,0.0,0.0
4674,57726.2524137914,0.0,24555.2314197313,0.0,17075.5908867313
4675,31878.5249405168,0.0,24555.2314197313,0.0,19952.6611097313
4676,25527.8026813616,0.0,6033.125577,0.0,0.0
4677,19044.0102994405,0.0,6159.55426,0.0,0.0
4678,14008.2001124725,0.0,4783.983494,0.0,0.0
4679,4534.46252238809,0.0,9000.024095,0.0,0.0
4680,1712.92859662094,0.0,2680.448614,0.0,0.0
4681,1712.92517076374,0.0,0.0,1659.570188,0.0
4682,6510.0282616324,5049.58580707263,0.0,9337.13945107263,0.0
4683,29837.4850903206,24555.2314197313,0.0,33447.2785287313,0.0
4684,29837.4254153504,0.0,0.0,5816.466164,0.0
4685,21701.4958552364,0.0,7729.076391,0.0,0.0
4686,11905.5960532974,0.0,9306.063579,0.0,0.0
4687,0.0,0.0,11310.29363,0.0,0.0
4688,0.0,0.0,0.0,12352.27776,0.0
4689,4911.36550401736,5169.85842528143,0.0,15677.7837252814,0.0
4690,28238.8255300311,24555.2314197313,0.0,32209.9862717313,0.0
4691,51566.2389011248,24555.2314197313,0.0,35768.7387197313,0.0
4692,74893.6056173917,24555.2314197313,0.0,39019.4014097313,0.0
4693,98220.9256789252,24555.2314197313,0.0,39471.6986097313,0.0
4694,98220.9256789252,0.206780896160605,0.0,16484.5873908962,0.0
4695,98220.9256789252,0.206780896160605,0.0,15366.1905908962,0.0
4696,83384.4677212844,0.0,14094.44844,0.0,0.0
4697,70372.2353944542,0.0,12361.46228,0.0,0.0
4698,54073.8489657729,0.0,15483.3334,0.0,0.0
4699,35933.4739695042,0.0,17233.2535061422,0.0,5250.18694614223
4700,24214.4573972931,0.0,11132.99747,0.0,0.0
4701,14781.031246273,0.0,8961.708836,0.0,0.0
4702,0.0,0.0,14041.9516,0.0,0.0
4703,0.0,0.0,0.0,12627.85717,0.0
4704,0.0,0.0,0.0,11480.11254,0.0
4705,0.0,0.0,0.0,4914.148012,0.0
4706,0.0,0.0,0.0,3520.88927,0.0
4707,7830.27388276181,8242.3935608019,0.0,11426.0293318019,0.0
4708,7830.25822221404,0.0,0.0,0.0,0.0
4709,7830.2425616976,0.0,0.0,0.0,0.0
4710,3726.39571173879,0.0,3898.63963,0.0,0.0
4711,0.0,0.0,3540.068846,0.0,0.0
4712,0.0,0.0,0.0,2103.802016,0.0
4713,4911.36550401736,5169.85842528143,0.0,10286.9595602814,0.0
4714,28238.8255300311,24555.2314197313,0.0,29957.9187887313,0.0
4715,51566.2389011248,24555.2314197313,0.0,35334.3060897313,0.0
4716,74893.6056173917,24555.2314197313,0.0,32650.0704127313,0.0
4717,98220.9256789252,24555.2314197313,0.0,34067.3435507313,0.0
4718,98220.9256789252,0.206780896160605,0.0,11295.8767508962,0.0
4719,98220.9256789252,0.206780896160605,0.0,12130.7894508962,0.0
4720,86385.0984897054,0.0,11243.84921,0.0,0.0
4721,75148.4396668769,0.0,10674.66175,0.0,0.0
4722,60721.5591063508,0.0,13705.3937504644,0.0,6000.9696434644
4723,34873.8256424628,0.0,24555.2314197313,0.0,13824.6143297313
4724,26222.7467453378,0.0,8218.458692,0.0,0.0
4725,11586.7642787917,0.0,13904.13352,0.0,0.0
4726,0.0,0.0,11007.40405,0.0,0.0
4727,0.0,0.0,0.0,10688.64221,0.0
4728,0.0,0.0,0.0,12419.82757,0.0
4729,3116.27780098876,3280.29242209343,0.0,15708.6439120934,0.0
4730,26443.7414171779,24555.2314197313,0.0,36058.9094397313,0.0
4731,49771.1583784398,24555.2314197313,0.0,37315.9442497313,0.0
4732,49771.058836123,0.0,0.0,11122.67315,0.0
4733,34306.4678097948,0.0,14691.26691,0.0,0.0
4734,15687.9032915961,0.0,17687.57111,0.0,0.0
4735,0.0,0.0,14903.47832,0.0,0.0
4736,0.0,0.0,0.0,15501.72592,0.0
4737,4911.36550401736,5169.85842528143,0.0,21127.7074552814,0.0
4738,28238.8255300311,24555.2314197313,0.0,42242.6421897313,0.0
4739,51566.2389011248,24555.2314197313,0.0,39787.6077097313,0.0
4740,74893.6056173917,24555.2314197313,0.0,37973.3753197313,0.0
4741,98220.9256789252,24555.2314197313,0.0,39976.9295097313,0.0
4742,98220.9256789252,0.206780896160605,0.0,16220.0300308962,0.0
4743,98220.9256789252,0.206780896160605,0.0,11454.5965208962,0.0
4744,85407.0366160212,0.0,12173.00799,0.0,0.0
4745,72972.9249493164,0.0,11812.24381,0.0,0.0
4746,62175.7860350454,0.0,10257.14332,0.0,0.0
4747,41909.9926341869,0.0,19252.3855968221,0.0,6280.69780682213
4748,26924.1938773596,0.0,14236.42919,0.0,0.0
4749,13582.9069552876,0.0,12674.17142,0.0,0.0
4750,0.0,0.0,12903.7358,0.0,0.0
4751,0.0,0.0,0.0,13048.13756,0.0
4752,0.0,0.0,0.0,8811.222548,0.0
4753,0.0,0.0,0.0,7174.601557,0.0
4754,0.0,0.0,0.0,6755.790096,0.0
4755,15984.9139478783,16826.225208293,0.0,25094.580262293,0.0
4756,15984.8819780504,0.0,0.0,11570.6962,0.0
4757,6628.69262197067,0.0,8888.349517,0.0,0.0
4758,1397.55587090122,0.0,4969.567319,0.0,0.0
4759,0.0,0.0,1327.675422,0.0,0.0
4760,0.0,0.0,0.0,1767.364303,0.0
4761,4911.36550401736,5169.85842528143,0.0,5526.14549268143,0.0
4762,28238.8255300311,24555.2314197313,0.0,29165.2244137313,0.0
4763,51566.2389011248,24555.2314197313,0.0,30088.1213377313,0.0
4764,74893.6056173917,24555.2314197313,0.0,26324.9952317313,0.0
4765,98220.9256789252,24555.2314197313,0.0,26907.7993307313,0.0
4766,98220.9256789252,0.206780896160605,0.0,7361.26677289616,0.0
4767,98220.9256789252,0.206780896160605,0.0,9540.43528089616,0.0
4768,85976.8215633896,0.0,11631.71229,0.0,0.0
4769,72110.4794518518,0.0,13172.86165,0.0,0.0
4770,58051.1153782613,0.0,13356.25886,0.0,0.0
4771,34944.099695248,0.0,21951.5546017434,0.0,10085.4231617434
4772,21577.0375123118,0.0,12698.64268,0.0,0.0
4773,10152.2762740262,0.0,10853.48218,0.0,0.0
4774,0.0,0.0,9644.643171,0.0,0.0
4775,0.0,0.0,0.0,9246.378439,0.0
4776,0.0,0.0,0.0,9640.320265,0.0
4777,0.0,0.0,0.0,10995.77432,0.0
4778,17783.950668192,18719.948071781,0.0,29958.683491781,0.0
4779,41111.3849490354,24555.2314197313,0.0,38240.5468897313,0.0
4780,41111.3027262655,0.0,0.0,15509.11417,0.0
4781,29735.6405457653,0.0,10806.80096,0.0,0.0
4782,16737.2421060632,0.0,12348.42202,0.0,0.0
4783,0.0,0.0,15900.3482,0.0,0.0
4784,0.0,0.0,0.0,15862.01635,0.0
4785,4911.36550401736,5169.85842528143,0.0,24865.8868952814,0.0
4786,28238.8255300311,24555.2314197313,0.0,41793.2797197313,0.0
4787,51566.2389011248,24555.2314197313,0.0,41801.9668597313,0.0
4788,74893.6056173917,24555.2314197313,0.0,38311.0089397313,0.0
4789,98220.9256789252,24555.2314197313,0.0,37649.5321697313,0.0
4790,98220.9256789252,0.206780896160605,0.0,12638.5367408962,0.0
4791,98220.9256789252,0.206780896160605,0.0,10368.5244308962,0.0
4792,88984.1504279541,0.0,8774.74986866377,4268.14661133623,0.0
4793,72622.6330596532,0.0,15543.27243,0.0,0.0
4794,54641.2480354397,0.0,17082.17779,0.0,0.0
4795,36247.8939529437,0.0,17473.58256,0.0,0.0
4796,18791.7357729452,0.0,16583.2814,0.0,0.0
4797,0.0,0.0,17852.11328,0.0,0.0
4798,0.0,0.0,0.0,21791.74103,0.0
4799,0.0,0.0,0.0,14983.25627,0.0
4800,0.0,0.0,0.0,11309.84279,0.0
4801,0.0,0.0,0.0,6281.924054,0.0
4802,0.0,0.0,0.0,9846.1109,0.0
4803,14958.1278277074,15745.3977133762,0.0,28228.7965733762,0.0
4804,14958.0979114517,0.0,0.0,8936.865438,0.0
4805,8882.92474157167,0.0,5771.386091,0.0,0.0
4806,4262.59793466955,0.0,4389.293589,0.0,0.0
4807,0.0,0.0,4049.459939,0.0,0.0
4808,0.0,0.0,0.0,8141.169324,0.0
4809,4911.36550401736,5169.85842528143,0.0,13649.5727742814,0.0
4810,28238.8255300311,24555.2314197313,0.0,35049.3597497313,0.0
4811,51566.2389011248,24555.2314197313,0.0,34067.5261027313,0.0
4812,74893.6056173917,24555.2314197313,0.0,36731.3495397313,0.0
4813,98220.9256789252,24555.2314197313,0.0,34615.0856197313,0.0
4814,98220.9256789252,0.206780896160605,0.0,10906.2269608962,0.0
4815,98220.9256789252,0.206780896160605,0.0,10618.9821608962,0.0
4816,85000.2433318107,0.0,12559.46161,0.0,0.0
4817,70683.4423944819,0.0,13600.79939,0.0,0.0
4818,56749.7473433866,0.0,13236.876,0.0,0.0
4819,36068.9988968388,0.0,19646.6031997004,0.0,8744.36018970044
4820,24047.7056851568,0.0,11420.16002,0.0,0.0
4821,11552.7674529033,0.0,11870.14563,0.0,0.0
4822,0.0,0.0,10975.10713,0.0,0.0
4823,0.0,0.0,0.0,12396.86825,0.0
4824,0.0,0.0,0.0,12379.37718,0.0
4825,0.0,0.0,0.0,14409.53201,0.0
4826,9744.15012882996,10257.0001356105,0.0,23659.6562456105,0.0
4827,33071.6004892744,24555.2314197313,0.0,38339.8880197313,0.0
4828,33071.5343460735,0.0,0.0,11187.32557,0.0
4829,20190.5903924785,0.0,12236.83392,0.0,0.0
4830,10877.7541028766,0.0,8847.156113,0.0,0.0
4831,0.0,0.0,10333.84573,0.0,0.0
4832,0.0,0.0,0.0,9599.115195,0.0
4833,4911.36550401736,5169.85842528143,0.0,12955.3287062814,0.0
4834,28238.8255300311,24555.2314197313,0.0,31727.5624687313,0.0
4835,51566.2389011248,24555.2314197313,0.0,31058.7458757313,0.0
4836,74893.6056173917,24555.2314197313,0.0,32532.9358737313,0.0
4837,98220.9256789252,24555.2314197313,0.0,30387.9957257313,0.0
4838,98220.9256789252,0.206780896160605,0.0,6211.73646789616,0.0
4839,98220.9256789252,0.206780896160605,0.0,5297.51701189616,0.0
4840,90129.2598949686,0.0,7686.895875,0.0,0.0
4841,83436.8274511856,0.0,6357.639576,0.0,0.0
4842,62198.3261422226,0.0,20176.4177135427,0.0,10940.0708785427
4843,36350.5897248005,0.0,24555.2314197313,0.0,13034.1277297313
4844,23066.2820446737,0.0,12620.02323,0.0,0.0
4845,12755.0021731622,0.0,9795.672052,0.0,0.0
4846,0.0,0.0,12117.22783,0.0,0.0
4847,0.0,0.0,0.0,9439.620606,0.0
4848,0.0,0.0,0.0,14300.50416,0.0
4849,0.0,0.0,0.0,9403.515781,0.0
4850,12763.4906225593,13435.2532869046,0.0,24652.8549169046,0.0
4851,36090.9349443228,24555.2314197313,0.0,37019.5199897313,0.0
4852,36090.8627624529,0.0,0.0,9901.107824,0.0
4853,26765.19174178,0.0,8859.318897,0.0,0.0
4854,14847.8035482387,0.0,11321.46793,0.0,0.0
4855,0.0,0.0,14105.38516,0.0,0.0
4856,0.0,0.0,0.0,13423.71632,0.0
4857,4911.36550401736,5169.85842528143,0.0,17411.5293752814,0.0
4858,28238.8255300311,24555.2314197313,0.0,36541.5782397313,0.0
4859,51566.2389011248,24555.2314197313,0.0,35320.5623097313,0.0
4860,74893.6056173917,24555.2314197313,0.0,38878.4137297313,0.0
4861,98220.9256789252,24555.2314197313,0.0,41025.6317797313,0.0
4862,98220.9256789252,0.206780896160605,0.0,15719.2396508962,0.0
4863,98220.9256789252,0.206780896160605,0.0,16270.6000408962,0.0
4864,79644.2794265475,0.0,17647.62732,0.0,0.0
4865,62323.8703695676,0.0,16454.23728,0.0,0.0
4866,48670.1676481427,0.0,12970.89917,0.0,0.0
4867,30772.9065946063,0.0,17002.305527541,0.0,5818.52627754101
4868,19622.6600277405,0.0,10592.67577,0.0,0.0
4869,10758.5786434731,0.0,8420.840032,0.0,0.0
4870,0.0,0.0,10220.62927,0.0,0.0
4871,0.0,0.0,0.0,10522.95247,0.0
4872,0.0,0.0,0.0,10135.69068,0.0
4873,0.0,0.0,0.0,6514.575671,0.0
4874,3265.62240743962,3437.49727098907,0.0,11089.6149529891,0.0
4875,26593.0857249395,24555.2314197313,0.0,31661.0836647313,0.0
4876,26593.0325387681,0.0,0.0,9297.607848,0.0
4877,15171.3253632293,0.0,10850.57129,0.0,0.0
4878,8659.23666899965,0.0,6186.455434,0.0,0.0
4879,0.0,0.0,8226.258383,0.0,0.0
4880,0.0,0.0,0.0,8521.452858,0.0
4881,4911.36550401736,5169.85842528143,0.0,15215.3806752814,0.0
4882,28238.8255300311,24555.2314197313,0.0,35691.9479797313,0.0
4883,51566.2389011248,24555.2314197313,0.0,38742.9473197313,0.0
4884,74893.6056173917,24555.2314197313,0.0,42177.2849097313,0.0
4885,98220.9256789252,24555.2314197313,0.0,42805.6398697313,0.0
4886,98220.9256789252,0.206780896160605,0.0,17141.4303808962,0.0
4887,98220.9256789252,0.206780896160605,0.0,14113.6812608962,0.0
4888,84082.8006686528,0.0,13431.03214,0.0,0.0
4889,65713.7952504199,0.0,17450.39539,0.0,0.0
4890,47494.5007175662,0.0,17308.20495,0.0,0.0
4891,30237.2965180385,0.0,16394.25375,0.0,0.0
4892,15743.7277908138,0.0,13768.83284,0.0,0.0
4893,1136.43190335826,0.0,13876.90118,0.0,0.0
4894,0.0,0.0,1079.60814896973,11088.7519710303,0.0
4895,0.0,0.0,0.0,11481.70552,0.0
4896,0.0,0.0,0.0,11745.20774,0.0
4897,0.0,0.0,0.0,8597.976529,0.0
4898,7881.3137489609,8296.11973574832,0.0,16597.6670927483,0.0
4899,31208.7678350781,24555.2314197313,0.0,31658.3854897313,0.0
4900,31208.7054175425,0.0,0.0,6364.222895,0.0
4901,20122.5962317106,0.0,10531.74443,0.0,0.0
4902,10312.2064265181,0.0,9319.832082,0.0,0.0
4903,0.0,0.0,9796.576512,0.0,0.0
4904,0.0,0.0,0.0,9064.611872,0.0
4905,4911.36550401736,5169.85842528143,0.0,12190.3489922814,0.0
4906,28238.8255300311,24555.2314197313,0.0,29919.1598477313,0.0
4907,51566.2389011248,24555.2314197313,0.0,29147.6040747313,0.0
4908,74893.6056173917,24555.2314197313,0.0,28761.0125257313,0.0
4909,98220.9256789252,24555.2314197313,0.0,31138.5353257313,0.0
4910,98220.9256789252,0.206780896160605,0.0,11194.2609308962,0.0
4911,98220.9256789252,0.206780896160605,0.0,13507.0885508962,0.0
4912,82271.8176370738,0.0,15151.46602,0.0,0.0
4913,70342.8090513333,0.0,11332.40184,0.0,0.0
4914,57726.6111762415,0.0,11985.25433,0.0,0.0
4915,38593.2444867891,0.0,18176.5886744186,0.0,5776.5721544186
4916,25602.4350055633,0.0,12341.19568,0.0,0.0
4917,13042.4518849038,0.0,11931.93532,0.0,0.0
4918,0.0,0.0,12390.30451,0.0,0.0
4919,0.0,0.0,0.0,13144.12498,0.0
4920,0.0,0.0,0.0,13585.48962,0.0
4921,0.0,0.0,0.0,7852.77494,0.0
4922,10855.9370766954,11427.3021859952,0.0,17421.4687379952,0.0
4923,34183.385213566,24555.2314197313,0.0,35372.1411797313,0.0
4924,34183.3168467956,0.0,0.0,12147.30954,0.0
4925,23622.8762591092,0.0,10032.35361,0.0,0.0
4926,11727.7309923041,0.0,11300.34312,0.0,0.0
4927,0.0,0.0,11141.32216,0.0,0.0
4928,0.0,0.0,0.0,11793.96959,0.0
4929,4911.36550401736,5169.85842528143,0.0,19607.1881352814,0.0
4930,28238.8255300311,24555.2314197313,0.0,37471.6048597313,0.0
4931,51566.2389011248,24555.2314197313,0.0,40570.4859397313,0.0
4932,74893.6056173917,24555.2314197313,0.0,39630.4714397313,0.0
4933,98220.9256789252,24555.2314197313,0.0,37867.2006897313,0.0
4934,98220.9256789252,0.206780896160605,0.0,13295.5647808962,0.0
4935,98220.9256789252,0.206780896160605,0.0,13207.6284508962,0.0
4936,84362.1300054949,0.0,13165.66927,0.0,0.0
4937,71126.7516707086,0.0,12573.44913,0.0,0.0
4938,59041.6647224684,0.0,11480.69746,0.0,0.0
4939,36485.1728291828,0.0,21428.5551194583,0.0,12035.6781984583
4940,25123.7565325213,0.0,10793.27616,0.0,0.0
4941,10726.7146639556,0.0,13677.14204,0.0,0.0
4942,0.0,0.0,10190.35855,0.0,0.0
4943,0.0,0.0,0.0,9252.488221,0.0
4944,0.0,0.0,0.0,13545.14001,0.0
4945,0.0,0.0,0.0,8434.204651,0.0
4946,0.0,0.0,0.0,5073.93385,0.0
4947,18327.9069552957,19292.5336371534,0.0,22613.9758171534,0.0
4948,18327.8702994818,0.0,0.0,7852.025689,0.0
4949,13611.5577479517,0.0,4480.462101,0.0,0.0
4950,6308.20758273095,0.0,6938.156795,0.0,0.0
4951,0.0,0.0,5992.785218,0.0,0.0
4952,0.0,0.0,0.0,5699.367285,0.0
4953,4911.36550401736,5169.85842528143,0.0,15489.8587852814,0.0
4954,28238.8255300311,24555.2314197313,0.0,37738.4028797313,0.0
4955,51566.2389011248,24555.2314197313,0.0,38524.8121197313,0.0
4956,74893.6056173917,24555.2314197313,0.0,37452.8379997313,0.0
4957,98220.9256789252,24555.2314197313,0.0,39203.4745697313,0.0
4958,98220.9256789252,0.206780896160605,0.0,8428.88457789616,0.0
4959,98220.9256789252,0.206780896160605,0.0,11842.0525708962,0.0
4960,87257.6296581265,0.0,10414.9446,0.0,0.0
4961,72617.5165428672,0.0,13907.94167,0.0,0.0
4962,58846.029170992,0.0,13082.77503,0.0,0.0
4963,38843.9096522599,0.0,19001.90173534,0.0,5525.97388534004
4964,27719.3300802301,0.0,10568.27679,0.0,0.0
4965,15768.1533889384,0.0,11353.56519,0.0,0.0
4966,0.0,0.0,14979.71576,0.0,0.0
4967,0.0,0.0,0.0,15912.74857,0.0
4968,0.0,0.0,0.0,15142.41196,0.0
4969,954.468093656686,1004.70325648072,0.0,13961.9251364807,0.0
4970,24281.9360334652,24555.2314197313,0.0,38467.1494197313,0.0
4971,47609.3573183379,24555.2314197313,0.0,38808.9381597313,0.0
4972,47609.2620996233,0.0,0.0,16604.52508,0.0
4973,30649.6002179412,0.0,16111.58833,0.0,0.0
4974,15422.5282661092,0.0,14465.66012,0.0,0.0
4975,0.0,0.0,14651.37255,0.0,0.0
4976,0.0,0.0,0.0,11661.5012,0.0
4977,4911.36550401736,5169.85842528143,0.0,12872.8066072814,0.0
4978,28238.8255300311,24555.2314197313,0.0,33715.2745387313,0.0
4979,51566.2389011248,24555.2314197313,0.0,35663.3992497313,0.0
4980,74893.6056173917,24555.2314197313,0.0,38612.1098197313,0.0
4981,98220.9256789252,24555.2314197313,0.0,35503.2563997313,0.0
4982,98220.9256789252,0.206780896160605,0.0,17526.5613708962,0.0
4983,98220.9256789252,0.206780896160605,0.0,15340.2319308962,0.0
4984,83093.1678581265,0.0,14371.18331,0.0,0.0
4985,69613.3498612644,0.0,12805.66922,0.0,0.0
4986,56128.1577398279,0.0,12810.80025,0.0,0.0
4987,37183.3624660317,0.0,17997.4488666067,0.0,5913.46544660667
4988,23397.7218466752,0.0,13096.28794,0.0,0.0
4989,13145.089427021,0.0,9739.956343,0.0,0.0
4990,0.0,0.0,12487.80998,0.0,0.0
4991,0.0,0.0,0.0,8707.353309,0.0
4992,0.0,0.0,0.0,5824.914952,0.0
4993,0.0,0.0,0.0,2240.51827,0.0
4994,0.0,0.0,0.0,1103.81106,0.0
4995,12680.692159066,13348.0970095432,0.0,21964.1375925432,0.0
4996,12680.6667976817,0.0,0.0,6842.146989,0.0
4997,5850.34934371654,0.0,6488.777488,0.0,0.0
4998,3182.56155775469,0.0,2534.387281,0.0,0.0
4999,0.0,0.0,3023.427433,0.0,0.0
5000,0.0,0.0,0.0,5148.762021,0.0
5001,4911.36550401736,5169.85842528143,0.0,14459.1640262814,0.0
5002,28238.8255300311,24555.2314197313,0.0,38248.8600197313,0.0
5003,51566.2389011248,24555.2314197313,0.0,37513.4965897313,0.0
5004,74893.6056173917,24555.2314197313,0.0,38725.3740097313,0.0
5005,98220.9256789252,24555.2314197313,0.0,33800.2770537313,0.0
5006,98220.9256789252,0.206780896160605,0.0,9802.24301289616,0.0
5007,98220.9256789252,0.206780896160605,0.0,12976.9816208962,0.0
5008,84485.3400054949,0.0,13048.61977,0.0,0.0
5009,68207.1088242886,0.0,15464.1591,0.0,0.0
5010,51507.8616627025,0.0,15864.15521,0.0,0.0
5011,36807.0260259266,0.0,13965.69599,0.0,0.0
5012,20363.8220329271,0.0,15620.97386,0.0,0.0
5013,3912.17644212518,0.0,15629.02462,0.0,0.0
5014,0.0,0.0,3716.56018688368,10994.4674631163,0.0
5015,0.0,0.0,0.0,12296.45094,0.0
5016,0.0,0.0,0.0,10069.55526,0.0
5017,0.0,0.0,0.0,7555.613787,0.0
5018,516.253491156557,543.424727533218,0.0,13861.0344175332,0.0
5019,23843.7223073943,24555.2314197313,0.0,36902.2220797313,0.0
5020,23843.6746199497,0.0,0.0,8784.750371,0.0
5021,14442.3312778636,0.0,8931.230872,0.0,0.0
5022,7220.81105635895,0.0,6860.41677,0.0,0.0
5023,0.0,0.0,6859.756784,0.0,0.0
5024,0.0,0.0,0.0,9615.218855,0.0
5025,4911.36550401736,5169.85842528143,0.0,19447.4190852814,0.0
5026,28238.8255300311,24555.2314197313,0.0,40371.3238197313,0.0
5027,51566.2389011248,24555.2314197313,0.0,45315.0229997313,0.0
5028,74893.6056173917,24555.2314197313,0.0,44864.1249497313,0.0
5029,98220.9256789252,24555.2314197313,0.0,41112.1772997313,0.0
5030,98220.9256789252,0.206780896160605,0.0,15729.3810308962,0.0
5031,98220.9256789252,0.206780896160605,0.0,16422.6440208962,0.0
5032,83527.5738265475,0.0,13958.49764,0.0,0.0
5033,72044.687076663,0.0,10908.58371,0.0,0.0
